item_name,wav_path,wav_fn,language,singer,song_name,group_name,mix,falsetto,breathy,vibrato,glissando,pharyngeal,any_tech,mix_variant,label_signature,binary_role
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Control_Group\0004.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Control_Group/0004.wav,English,EN-Tenor-1,Young and Beautiful,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Control_Group\0005.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Control_Group/0005.wav,English,EN-Tenor-1,Young and Beautiful,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Control_Group\0006.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Control_Group/0006.wav,English,EN-Tenor-1,Young and Beautiful,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Control_Group\0007.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Control_Group/0007.wav,English,EN-Tenor-1,Young and Beautiful,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0000.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0000.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,0,0,1,non_mix,010000,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0001.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0001.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0002.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0002.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0003.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0003.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0004.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0004.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0005.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0005.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0006.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0006.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Falsetto_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Falsetto_Group\0007.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Falsetto_Group/0007.wav,English,EN-Tenor-1,Young and Beautiful,Falsetto_Group,0,1,0,0,1,0,1,non_mix,010010,falsetto_group
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0000.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0000.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0001.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0001.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0002.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0002.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0003.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0003.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0004.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0004.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0005.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0005.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0006.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0006.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Mixed_Voice_and_Falsetto#Young and Beautiful#Mixed_Voice_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Mixed_Voice_and_Falsetto\Young and Beautiful\Mixed_Voice_Group\0007.wav,English/EN-Tenor-1/Mixed_Voice_and_Falsetto/Young and Beautiful/Mixed_Voice_Group/0007.wav,English,EN-Tenor-1,Young and Beautiful,Mixed_Voice_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0000.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0000.wav,English,EN-Tenor-1,All I Ask,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0001.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0001.wav,English,EN-Tenor-1,All I Ask,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0002.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0002.wav,English,EN-Tenor-1,All I Ask,Control_Group,0,0,0,0,1,0,1,non_mix,000010,control_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0003.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0003.wav,English,EN-Tenor-1,All I Ask,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0004.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0004.wav,English,EN-Tenor-1,All I Ask,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0005.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0005.wav,English,EN-Tenor-1,All I Ask,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0006.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0006.wav,English,EN-Tenor-1,All I Ask,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0007.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0007.wav,English,EN-Tenor-1,All I Ask,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Control_Group\0008.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Control_Group/0008.wav,English,EN-Tenor-1,All I Ask,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0000.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0000.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0001.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0001.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0002.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0002.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0003.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0003.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0004.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0004.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0005.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0005.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0006.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0006.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0007.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0007.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#All I Ask#Pharyngeal_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\All I Ask\Pharyngeal_Group\0008.wav,English/EN-Tenor-1/Pharyngeal/All I Ask/Pharyngeal_Group/0008.wav,English,EN-Tenor-1,All I Ask,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0000.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0000.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0001.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0001.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0002.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0002.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0003.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0003.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0004.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0004.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0005.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0005.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0006.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0006.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0007.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0007.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0008,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0008.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0008.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0009,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0009.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0009.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0010,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0010.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0010.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0011,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0011.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0011.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,1,0,1,clear_mix,100010,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0012,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0012.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0012.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Control_Group#0013,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Control_Group\0013.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Control_Group/0013.wav,English,EN-Tenor-1,Always Remember Us This Way,Control_Group,1,0,0,0,0,0,1,clear_mix,100000,positive_mix
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0000,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0000.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0000.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,0,1,1,non_mix,000001,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0001,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0001.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0001.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0002,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0002.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0002.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0003,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0003.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0003.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0004,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0004.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0004.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,0,1,1,non_mix,000001,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0005,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0005.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0005.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0006,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0006.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0006.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,1,1,1,non_mix,000011,other_negative
English#EN-Tenor-1#Pharyngeal#Always Remember Us This Way#Pharyngeal_Group#0007,D:\-MindEcho-main\ml_dl_models\gtsinger_multitech\dataset\raw\English\EN-Tenor-1\Pharyngeal\Always Remember Us This Way\Pharyngeal_Group\0007.wav,English/EN-Tenor-1/Pharyngeal/Always Remember Us This Way/Pharyngeal_Group/0007.wav,English,EN-Tenor-1,Always Remember Us This Way,Pharyngeal_Group,0,0,0,0,0,1,1,non_mix,000001,other_negative
